"country","metro_area_name","year","month","n_users","pct_is_hired_1mo","pct_is_unemployed","pct_job_offer","pct_job_search","pct_lost_job_1mo","pct_is_hired_1mo_male","pct_is_unemployed_male","pct_job_offer_male","pct_job_search_male","pct_lost_job_1mo_male","pct_is_hired_1mo_female","pct_is_unemployed_female","pct_job_offer_female","pct_job_search_female","pct_lost_job_1mo_female"
"Brazil","São Paulo",2016,7,172954,0.144547105010581,0.693247915630746,0.670120378829053,0.267701238479596,0.0098292031407195,0.095568032493131,0.585354199020428,0.832238282961016,0.211046071755664,0.0119460040616414,0.217545279773348,1.13325913184256,0.419912981888091,0.510978447839725,0
"Brazil","São Paulo",2016,8,172442,0.128738938309693,0.709803876085872,0.644274596675984,0.25979749712947,0.00521914614769024,0.11461997549504,0.529623335046046,0.660052962333505,0.162048930872298,0.00790482589620964,0.173078825042033,0.974186529522302,0.420334289387795,0.385718524379389,0.00494510928691524
"Brazil","São Paulo",2016,9,168799,0.128555263952985,0.685430600892185,0.654032310617954,0.237560649055978,0.00236968228484766,0.119760479041916,0.471057884231537,0.710578842315369,0.159680638722555,0.00399201596806387,0.204352712782262,1.00132829263308,0.449575968120977,0.378052518647185,0
"Brazil","São Paulo",2016,10,171793,0.134464151624339,0.614111168673927,0.629827757824824,0.220032248112554,0.00640305483925422,0.153791553294688,0.437714420915651,0.682203556922592,0.134074687487677,0.00788674632280453,0.159211134507729,0.991217708386832,0.44681834523137,0.354373170355914,0.00513584304863643
"Brazil","São Paulo",2016,11,177250,0.129760225669958,0.615514809590973,0.590126939351199,0.224541607898449,0.00169252468265162,0.0993541977148535,0.462379150903741,0.523520195651343,0.14138866597883,0,0.17148333081152,0.973420083724214,0.464013718666465,0.378272053260705,0
"Brazil","São Paulo",2016,12,168224,0.161689176336313,0.593256610233974,0.506467567053453,0.211622598440175,0.00297222750618223,0.118189339321593,0.346688728676673,0.464878067998267,0.130008273253753,0.00393964464405311,0.252419015565839,0.967606226335717,0.315523769457299,0.336558687421119,0.00525872949095499
"Brazil","São Paulo",2017,1,170674,0.194522891594502,0.896445855842132,0.620481151200534,0.394904906429802,0.00410138626855877,0.111427034503958,0.657035272419888,0.680089141627603,0.211327134404058,0.00768462306923845,0.287135312516023,1.28185407373225,0.446085217658822,0.599907706506691,0.00512741629492899
"Brazil","São Paulo",2017,2,165407,0.155978888438821,0.824028003651599,0.601546488359017,0.326467440918462,0.00362741601020513,0.121697483610097,0.510344286106858,0.60456169277274,0.180583362776273,0.00392572527774506,0.1806684733514,1.11057973324831,0.409160954354642,0.419788511610606,0.00531377862798236
"Brazil","São Paulo",2017,3,171433,0.174412161019174,0.907643219216837,0.61598408707775,0.380906826573647,0.00349990958566904,0.146193205863117,0.553995306428654,0.584772823452468,0.188512291770861,0,0.217515148376405,1.16525972344503,0.414314568336009,0.611113988295613,0.00517893210420011
"Brazil","São Paulo",2017,4,169554,0.139188695047006,0.758460431484955,0.550267171520578,0.293711737853427,0.00471826084905104,0.116126035457149,0.514825423860029,0.522567159557173,0.181930788882868,0.00387086784857165,0.183467002149185,0.959270325522881,0.36693400429837,0.440320805158044,0.00524191434711957
"Brazil","São Paulo",2017,5,174619,0.151186297023806,0.794300734742497,0.578402121189561,0.294927814269925,0.00458140294011534,0.0991344797346246,0.533801044724902,0.503298127883479,0.186830365653716,0.00762572921035574,0.193090491597954,1.03329506314581,0.34965034965035,0.396618307066068,0
"Brazil","São Paulo",2017,6,170029,0.138211716824777,0.747519540784219,0.566962106464191,0.269953949032224,0.0070576195825418,0.0895324847210869,0.420413406516408,0.52551675814551,0.147923235626143,0.00778543345400755,0.150951533775406,0.986576095746401,0.345032077200927,0.388161086851043,0.00539112620626449
"Brazil","São Paulo",2017,7,177406,0.152756952977915,0.789150310587015,0.542822677925211,0.299877118023066,0.00338207275965864,0.122977595019407,0.430421582567926,0.526497828676838,0.13066369470812,0,0.156081808396125,1.00645855758881,0.403659849300323,0.435952637244349,0.00538213132400431
"Brazil","São Paulo",2017,8,178370,0.158098334921792,0.796097998542356,0.51970622862589,0.291528844536637,0.00728822111341593,0.130133578290657,0.463122440387339,0.558808895012822,0.137788494660696,0.00382745818501933,0.188628402047966,1.02937213689033,0.355699272433306,0.398814335758556,0.0107787658313123
"Brazil","São Paulo",2017,9,177991,0.163491412487148,0.671944087060582,0.490474237461445,0.238776117893601,0.0044946092779972,0.134310602862735,0.491193061898001,0.590966652596032,0.153497831843125,0.00383744579607813,0.200108166576528,0.762574364521363,0.28664142779881,0.313683071930773,0.00540832882639264
"Brazil","São Paulo",2017,10,178135,0.147079462205631,0.716872035254161,0.482779914110085,0.254301512897522,0.00392960395205883,0.100007692899454,0.507731363951073,0.507731363951073,0.169243787983691,0.00384644972690207,0.192054433713784,0.877963125548727,0.301799824407375,0.345697980684811,0
"Brazil","São Paulo",2017,11,178226,0.175619718784016,0.690134997138465,0.454479144457038,0.244072133134335,0.00673302436232648,0.165805506285185,0.431865504742809,0.508984344875453,0.10411043417907,0.00385594200663222,0.233398166157266,0.789108085579328,0.283412058905251,0.261183662128369,0.00555709919422062
"Brazil","São Paulo",2017,12,174278,0.17443395035518,0.683964700076889,0.336818187034508,0.216321050275996,0.00516416300393624,0.0955908710718126,0.382363484287251,0.306687378022066,0.0836420121878361,0.0119488588839766,0.161887141535615,0.82099907493062,0.202358926919519,0.242830712303423,0.0173450508788159
"Brazil","São Paulo",2018,1,180962,0.214409655065704,0.981974116112775,0.476895701860059,0.406162619776528,0.00552602203777589,0.126108082044435,0.534104818070546,0.493305144467935,0.211416490486258,0.00370906123660102,0.17174753112924,0.960712752254186,0.311292400171748,0.434735938170889,0
"Brazil","São Paulo",2018,2,177042,0.189785474633138,0.860247850792467,0.469944984805865,0.32026298844342,0.00734289038759164,0.136348142256562,0.401469529977654,0.477218497897966,0.132560693860546,0,0.16914011348756,0.834788302051506,0.33828022697512,0.365560890440856,0.0054561326931471
"Brazil","São Paulo",2018,3,187487,0.198947127000805,0.846458687802354,0.48910057764005,0.315221855381973,0.00373359219572557,0.135115395851592,0.463774466841952,0.496640373940987,0.135115395851592,0.00365176745544844,0.193879689792496,0.87507859987424,0.314399496960805,0.330119471808845,0.00523999161601341
"Brazil","São Paulo",2018,4,187049,0.163058877620303,0.759693983929345,0.483295820881159,0.268378873984892,0.00427695416708991,0.0869722775865193,0.38412755934046,0.492842906323609,0.0905961224859576,0.0036238448994383,0.116686114352392,0.779675400445529,0.392489657367137,0.254587885859764,0
"Brazil","São Paulo",2018,5,187276,0.167666972810184,0.772656400179414,0.435186569555095,0.260043999231081,0.00694162626284201,0.0878927708196001,0.3735442759833,0.622573793305501,0.11352816230865,0.00366219878415,0.151106314085267,0.696168375607124,0.291419320021587,0.205072854830005,0
"Brazil","São Paulo",2018,6,189392,0.161569654473262,0.698023147757033,0.427156374081271,0.23813043845569,0.00633606488130439,0.106747156476608,0.320241469429823,0.500607354510988,0.0957043471859241,0.00368093643022785,0.153172866520788,0.74398249452954,0.25164113785558,0.24617067833698,0.00547045951859956
"Brazil","São Paulo",2018,7,198170,0.181157591966493,0.812938386234041,0.439017005601251,0.283090276025635,0.0116061966998032,0.0795056196017491,0.318022478406996,0.498717068410972,0.0614361606013516,0.0108416754002385,0.187065740245858,0.662747194013896,0.320684126135756,0.251202565473009,0.0106894708711919
"Brazil","São Paulo",2018,8,199191,0.216375237837051,0.856966429206139,0.433252506388341,0.295696090686828,0.0110446757132601,0.100502512562814,0.452261306532663,0.484565685570711,0.11127063890883,0.0143575017946877,0.283085633404105,0.680494311067559,0.321193314823888,0.239533997495781,0.00544395448854048
"Brazil","São Paulo",2018,9,203969,0.169143350214984,0.739818305722929,0.38339159382063,0.214248243605646,0.006863788124666,0.102691218130312,0.300991501416431,0.463881019830028,0.0885269121813031,0,0.140502566873818,0.664685220210754,0.253985409348825,0.178330181032153,0.00540394487976223
"Brazil","São Paulo",2018,10,221536,0.167467138523761,0.788133757041745,0.387747363859598,0.233370648562762,0.00541672685252058,0.0876512827428109,0.455112429626134,0.468597242355797,0.0876512827428109,0,0.116959064327485,0.671243325705568,0.213577421815408,0.259344012204424,0.015255530129672
"Brazil","São Paulo",2018,11,217720,0.175914018004777,0.811133566048135,0.383060812052177,0.237001653499908,0.00643027742054014,0.0685659432959649,0.438822037094175,0.442250334258974,0.102848914943947,0.0102848914943947,0.110068661879553,0.644687876723099,0.267309607421773,0.178206404947848,0.00524136485140731
"Brazil","São Paulo",2018,12,212358,0.233096940072896,0.876821217001479,0.309854114278718,0.247224027350041,0.00659264072933443,0.0889869723072542,0.441375382643981,0.373745283690468,0.0747490567380935,0.0106784366768705,0.16646321163023,0.78237709466208,0.183109532793253,0.266341138608368,0
"Brazil","São Paulo",2019,1,229058,0.309092020361655,1.35424215700827,0.477171720699561,0.478918003300474,0.00698513040365322,0.129802699896158,0.496495327102804,0.554906542056075,0.126557632398754,0.00324506749740395,0.258725649350649,1.07548701298701,0.446428571428571,0.380478896103896,0
"Brazil","São Paulo",2019,2,219493,0.282013549407043,1.21643970422747,0.448761463919123,0.418692167859567,0.0118454802658855,0.142717905875801,0.424672793093846,0.522138680033417,0.0765803397382345,0,0.199493179489944,0.954332237019464,0.296543915458026,0.323502453226937,0.0107834151075646
"Brazil","São Paulo",2019,3,234879,0.285253258060533,1.21509372911159,0.393394045444676,0.419790615593561,0.0123467828115753,0.124822886444909,0.421698940692261,0.435193306794413,0.131570069495985,0.0168679576276904,0.244162978788341,0.818963324685895,0.356071010732998,0.259423164962613,0.0101734574495142
"Brazil","São Paulo",2019,4,233142,0.280086814044659,1.23015158143964,0.39032006245121,0.396324986488921,0.00986523234766794,0.109469074986316,0.513136288998358,0.44471811713191,0.150519978106185,0.00684181718664477,0.184979652238254,0.76634427355848,0.33824850694995,0.253686380212462,0
"Brazil","São Paulo",2019,5,235239,0.292468510748643,1.25106806269369,0.365585638435804,0.397043007324466,0.0127529873872955,0.145747301939827,0.520526078356526,0.416420862685221,0.152687649651248,0.0104105215671305,0.241948491854401,0.860261304371203,0.344104521748481,0.274208290768321,0
"Brazil","São Paulo",2019,6,233985,0.279505096480544,1.1577665234951,0.342757014338526,0.37010919503387,0.0226510246383315,0.121367887484829,0.481901906189762,0.471192974941101,0.0892410937388449,0.0249875062468766,0.118583770963917,0.82443955051104,0.310576543000734,0.254108080636964,0.0225873849455079
"Brazil","São Paulo",2019,7,236977,0.339273431598847,1.31236364710499,0.374719909527085,0.425779717018951,0.0173012570840208,0.10929758088021,0.418974060040804,0.48455260856893,0.0765083066161469,0.003643252696007,0.216020551144325,0.735637552545539,0.373657169546941,0.18682858477347,0
"Brazil","São Paulo",2019,8,239647,0.366789486202623,1.32319620107909,0.34216994162247,0.432302511610828,0.0154393754146724,0.0996089426695197,0.450084852062274,0.420571091271305,0.106987382867262,0.0036892200988711,0.209970604115424,0.749895014697942,0.263963045173676,0.209970604115424,0.0119983202351671
"Brazil","São Paulo",2019,9,241544,0.333272612857285,1.24366575033948,0.346106713476634,0.380468982876826,0.0140761103567052,0.14966139110263,0.460208777640588,0.456467242863022,0.104762973771841,0.00374153477756576,0.197469916692379,0.598580684973774,0.296204875038568,0.172786177105832,0.00617093489663684
"Brazil","São Paulo",2019,10,246734,0.354632924526008,1.336256859614,0.375708252612125,0.408131834283074,0.0141853169810403,0.117446486076908,0.390225421481341,0.443265770032203,0.087137715476416,0.00757719265012313,0.199488809924568,0.65457265756499,0.367807493298423,0.143382582133283,0.0124680506202855
"Brazil","São Paulo",2019,11,254328,0.362917177817621,1.29281872227989,0.351514579597999,0.366455915196125,0.0184800729766286,0.101940647889451,0.339802159631503,0.505927659895794,0.0453069546175338,0.0075511591029223,0.179078671112758,0.494010127207608,0.277880696554279,0.129677658391997,0
"Brazil","São Paulo",2019,12,253259,0.39445784749999,1.38277415610107,0.313513043958951,0.364843894984976,0.0189529296096091,0.132822876787249,0.328150636768498,0.441440737557622,0.0703179935932495,0.00781311039924994,0.162771013737874,0.644573214401979,0.227879419233023,0.156260173188359,0.0195325216485448
"Brazil","São Paulo",2020,1,265067,0.511568773178102,1.96704984022907,0.395748999309608,0.690768749033263,0.0226357864238098,0.145582713968278,0.436748141904835,0.4788905064746,0.0957781012949199,0.0153244962071872,0.171559283263439,0.743423560808235,0.425721184394459,0.260515948659296,0.012708095056551
"Brazil","São Paulo",2020,2,261862,0.450619028343173,1.58289480718852,0.292902368423063,0.483078873605181,0.0259678762096066,0.166507097365025,0.382966323939558,0.324688839861799,0.0707655163801357,0.0124880323023769,0.161766774511183,0.618933745955831,0.232100154733436,0.168800112533408,0
"Brazil","São Paulo",2020,3,283928,0.341635907694909,1.54687103772787,0.401158040066496,0.336705080161168,0.0345157927361866,0.0919504999808436,0.586184437377878,0.367801999923375,0.0574690624880273,0.0114938124976055,0.126016004032512,0.787600025203201,0.226828807258522,0.113414403629261,0.0126016004032512
"Brazil","São Paulo",2020,4,302466,0.224488041631125,1.17963671949905,0.296562258237289,0.164977220580164,0.0324003359055233,0.0665065582856087,0.576390171808609,0.295584703491594,0.0591169406983189,0.0369480879364493,0.0715350223546945,0.649776453055142,0.166915052160954,0.0894187779433681,0.029806259314456
"Brazil","São Paulo",2020,5,303304,0.241342019887637,1.15164982987366,0.316514124442803,0.211009416295202,0.0224197504813652,0.077106947335955,0.385534736679775,0.377824041946179,0.0539748631351685,0.00385534736679775,0.161175939655728,0.560892270001934,0.161175939655728,0.0967055637934369,0
"Brazil","São Paulo",2020,6,303569,0.259249132816592,1.1671152192747,0.273413952017499,0.311296608019923,0.0138354048008855,0.114711786636077,0.348232209430948,0.290876316112909,0.0573558933180384,0.00819369904543406,0.0963059778496251,0.502166884501617,0.199490954117081,0.130700969938777,0.00687899841783036
"Brazil","São Paulo",2020,7,287502,0.346780196311678,1.41912056263956,0.299128353889712,0.415997106107088,0.0153042413617992,0.109203686716464,0.366924387367318,0.310138470274756,0.0611540645612196,0,0.137677833868747,0.619550252409362,0.130029065320483,0.137677833868747,0.0152975370965275
"Brazil","São Paulo",2020,8,288871,0.406409781528779,1.50170837501861,0.324020064319367,0.455566671628512,0.014193186578092,0.122909442078925,0.359949080373996,0.359949080373996,0.0570650981080725,0,0.165693545841881,0.544421650623323,0.118352532744201,0.126242701593814,0
"Brazil","São Paulo",2020,9,290437,0.400431074553173,1.65027183175697,0.343964439792451,0.491672892916536,0.0213471424095415,0.124677175171431,0.387389794282661,0.293881912904088,0.0667913438418381,0.00890551251224508,0.160901045856798,0.490748189863234,0.160901045856798,0.120675784392599,0.0160901045856798
"Brazil","São Paulo",2020,10,290111,0.48877843308251,1.73623199396093,0.347797911833746,0.529107824246582,0.0206817390584983,0.0909793931674476,0.409407269253514,0.282036118819087,0.0591366055588409,0.00454896965837238,0.163305299256961,0.522576957622275,0.220462153996897,0.171470564219809,0
"Brazil","São Paulo",2020,11,293376,0.484020506108202,1.65657722513089,0.347335842059337,0.473453861256545,0.0190881326352531,0.147677436677705,0.384856350129777,0.286404725677974,0.0447507383871834,0.00447507383871834,0.112107623318386,0.424407431133889,0.240230621396541,0.0880845611787316,0.00800768737988469
"Brazil","São Paulo",2020,12,279678,0.480910189575154,1.5267557691345,0.28640078947933,0.392236786590293,0.0200230264804525,0.133390500690772,0.323948358820447,0.271544947834786,0.0666952503453861,0,0.199496920808396,0.45971029577587,0.147454245814902,0.0433688958279122,0.00867377916558244
"Brazil","São Paulo",2021,1,287638,0.521141156592662,1.96531751715698,0.394593203957752,0.588934702647077,0.0278127368428372,0.137671515763389,0.431370749391951,0.380891193612042,0.0550686063053554,0.0137671515763389,0.272741857853361,0.593614631798492,0.280763677201989,0.168458206321194,0.00802181934862827
"Brazil","São Paulo",2021,2,290730,0.501496233618822,1.85636157259313,0.465724211467685,0.519038282942937,0.0199497815842878,0.13531799729364,0.410620129718632,0.335961924315244,0.0793243432410993,0.0139984135131352,0.139871007848318,0.606107700676043,0.194265288678219,0.0777061154712876,0.00777061154712876
"Brazil","São Paulo",2021,3,289980,0.393820263466446,1.66597696392855,0.365542451203531,0.416925305193462,0.0200013794054762,0.131196701340081,0.402961296973105,0.295192578015181,0.0796551400993346,0.00468559647643145,0.142360012654223,0.506168933881683,0.142360012654223,0.189813350205631,0.0079088895919013
"Brazil","São Paulo",2021,4,239524,0.34652059918839,1.31552579282243,0.306858602895743,0.321053422621533,0.0133598303301548,0.131918869895015,0.291320837684824,0.351783653053372,0.0549661957895894,0.00549661957895894,0.160650160650161,0.548100548100548,0.141750141750142,0.132300132300132,0
"Brazil","São Paulo",2021,5,178844,0.34219766947731,1.09648632327615,0.292433629308224,0.27845496633938,0.0162152490438595,0.0621203754831585,0.248481501932634,0.255383765875207,0.0207067918277195,0.00690226394257316,0.141043723554302,0.446638457921956,0.199811941701928,0.117536436295252,0
"Brazil","São Paulo",2021,6,117251,0.197013245089594,0.643064877911489,0.176544336508857,0.194454631517002,0.00767584071777639,0.0314366551398931,0.136225505606204,0.157183275699466,0.010478885046631,0,0.0380300437345503,0.266210306141852,0.0950751093363757,0.133105153070926,0
"Brazil","São Paulo",2021,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2021,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2021,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2021,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2021,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2021,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","São Paulo",2024,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico","CDMX",2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
